,fips,EP_Percent2020,MP_Percent2020,BP_Percent2020,Cath_Percent2020,Orth_Percent2020,Other_Percent2020,Islam_Percent2020,Jewish_Percent2020,Hindu_Percent2020,Budd_Percent2020,4_clusters,5_clusters,6_clusters,7_clusters,8_clusters
1590,29203,27.85,3.07,0.0,0.34,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1591,29205,33.97,9.59,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1592,29207,26.38,4.34,0.53,1.87,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1593,29209,19.62,4.5,0.0,6.87,0.0,2.24,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1594,29211,41.74,3.45,0.0,11.67,0.0,1.55,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
1595,29213,37.0,1.72,0.0,0.97,0.0,3.56,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1596,29215,46.55,2.88,0.0,1.03,0.0,2.37,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
1597,29217,32.94,6.66,0.36,2.79,0.0,1.07,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1598,29219,17.37,6.02,0.0,12.13,0.0,2.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1599,29221,17.0,1.99,5.1,9.28,0.0,0.73,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1600,29223,23.98,6.78,1.18,1.0,0.0,0.01,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1601,29225,40.16,2.85,0.08,0.07,0.0,3.29,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
1602,29227,139.74,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
1603,29229,59.94,2.66,0.0,1.03,0.0,1.79,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-High
1604,29510,20.93,5.73,22.81,16.5,0.92,1.83,4.49,5.77,0.64,0.17,Pluralistic,Pluralistic,Pluralistic,Pluralistic,EP-Least
1605,30001,14.84,2.5,0.81,6.75,0.0,20.99,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1606,30003,9.72,3.87,0.58,20.82,0.0,2.66,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1607,30005,12.05,7.3,0.0,20.95,0.0,3.05,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1608,30007,3.99,3.06,0.0,4.27,0.0,3.16,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1609,30009,7.14,5.85,0.0,5.18,0.0,4.88,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1610,30011,20.57,9.33,0.0,2.9,0.0,14.84,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1611,30013,20.15,4.47,0.27,7.18,0.03,5.69,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1612,30015,6.01,5.11,0.0,27.28,0.0,3.58,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1613,30017,16.83,3.6,0.0,16.53,0.0,2.79,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1614,30019,22.22,1.32,0.0,18.54,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1615,30021,49.25,10.82,0.0,9.28,0.0,3.56,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
1616,30023,3.76,2.6,0.0,24.54,0.0,4.01,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1617,30025,8.859999999999998,32.04,0.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1618,30027,18.15,7.92,0.0,7.93,0.35,2.66,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1619,30029,23.5,2.81,0.0,4.95,0.11,5.58,0.0,0.0,0.0,0.07,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1620,30031,10.96,3.25,0.06,8.62,0.14,5.07,0.04,0.23,0.17,1.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1621,30033,12.96,6.73,0.0,10.66,0.0,17.9,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1622,30035,11.58,2.34,0.0,62.37,0.0,4.41,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1623,30037,16.65,4.25,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1624,30039,3.63,1.72,0.0,10.85,0.0,6.41,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1625,30041,13.25,5.94,0.0,9.73,0.0,1.93,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1626,30043,7.26,2.28,0.0,6.65,0.0,11.49,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1627,30045,5.83,5.44,0.0,13.99,0.0,0.15,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1628,30047,7.22,4.33,0.0,9.49,0.0,8.48,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1629,30049,11.42,5.08,0.0,12.55,0.05,5.44,0.0,0.0,0.25,0.03,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1630,30051,51.91,8.68,0.0,14.34,0.0,10.72,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
1631,30053,17.66,3.02,0.25,1.86,0.0,7.77,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1632,30055,17.81,17.29,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1633,30057,7.9,3.79,0.0,5.04,0.0,8.19,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1634,30059,11.73,8.1,0.0,6.54,0.0,10.9,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1635,30061,10.52,1.54,0.0,4.96,0.0,6.64,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1636,30063,8.57,3.07,0.0,9.31,0.23,4.97,0.06,0.0,0.0,0.55,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1637,30065,6.89,4.33,0.0,6.34,0.0,7.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1638,30067,12.59,6.72,0.0,7.05,0.0,4.89,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1639,30069,0.0,2.42,0.0,5.04,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1640,30071,10.27,17.12,0.0,7.21,0.0,5.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1641,30073,24.21,4.14,0.0,27.84,0.0,3.58,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1642,30075,2.18,8.44,0.0,10.09,0.0,0.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1643,30077,10.68,1.37,0.0,9.8,0.0,8.57,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1644,30079,6.34,14.43,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1645,30081,12.91,3.69,0.0,3.71,0.0,7.81,0.0,0.0,0.0,0.23,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1646,30083,8.62,16.5,0.0,10.69,0.0,1.85,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1647,30085,7.46,12.06,0.0,11.26,0.0,10.24,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1648,30087,17.59,1.79,0.0,39.82,0.0,8.1,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1649,30089,14.6,2.04,0.0,3.98,0.0,6.82,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1650,30091,9.07,17.94,0.0,10.23,0.0,5.96,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1651,30093,5.87,2.55,0.0,31.81,0.44,2.88,0.23,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1652,30095,16.74,6.64,0.0,1.95,0.0,8.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1653,30097,7.12,11.04,0.0,4.08,0.0,5.71,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1654,30099,22.45,13.09,0.0,31.69,0.0,9.48,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1655,30101,14.16,22.73,0.0,5.89,0.0,6.74,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1656,30103,11.55,6.96,0.0,25.72,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1657,30105,6.62,11.18,0.0,6.41,0.0,3.92,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1658,30107,34.17,7.3,0.0,16.87,0.0,10.2,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1659,30109,15.8,10.46,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1660,30111,14.2,5.11,0.12,7.82,0.08,6.21,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1661,30113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1662,31001,21.62,11.2,0.38,13.79,0.0,2.06,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1663,31003,30.68,16.81,0.0,23.19,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,Cath-Less,Cath-Less
1664,31005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1665,31007,14.84,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1666,31009,48.49,10.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
1667,31011,4.95,35.55,0.0,47.95,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1668,31013,12.41,12.3,0.0,22.73,0.0,2.99,0.0,0.0,0.0,0.0,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1669,31015,34.81,19.01,0.0,35.08,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1670,31017,25.56,21.46,0.0,11.37,0.0,1.83,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1671,31019,14.68,16.19,0.0,19.63,0.2,1.31,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
1672,31021,11.98,23.76,0.0,9.83,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1673,31023,9.03,8.11,0.0,39.54,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1674,31025,6.55,10.86,0.56,6.95,0.0,1.66,0.0,0.0,0.0,1.05,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1675,31027,6.98,25.48,0.0,58.42,0.0,0.07,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1676,31029,28.02,13.85,0.0,16.41,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1677,31031,16.17,9.72,0.0,18.61,0.0,4.11,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1678,31033,9.04,16.09,0.0,15.75,0.0,4.28,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1679,31035,11.44,27.42,0.0,11.81,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1680,31037,4.66,7.81,0.0,51.62,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1681,31039,27.36,13.39,0.0,42.7,0.0,0.02,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1682,31041,12.6,23.03,0.0,15.98,0.0,3.67,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1683,31043,8.37,7.29,0.0,25.73,0.0,0.01,0.72,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1684,31045,11.88,14.03,0.0,12.61,0.0,2.73,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1685,31047,11.68,18.58,0.0,21.87,0.0,2.24,0.22,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
1686,31049,14.69,22.14,0.0,11.97,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1687,31051,11.4,43.83,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1688,31053,15.77,14.28,0.0,21.26,0.0,1.83,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1689,31055,11.26,7.76,2.27,24.81,0.22,2.28,0.28,0.58,1.59,0.33,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1690,31057,2.84,49.64,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1691,31059,9.24,39.11,0.0,14.41,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1692,31061,12.63,46.18,5.19,4.43,0.0,0.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1693,31063,13.7,41.13,0.0,1.79,0.0,0.08,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1694,31065,31.0,37.06,0.0,8.07,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
1695,31067,19.3,32.81,0.0,7.18,0.0,2.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1696,31069,13.55,19.9,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1697,31071,39.38,32.32,0.0,21.68,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
1698,31073,33.39,10.67,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1699,31075,37.15,7.04,0.0,21.6,0.0,0.33,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1700,31077,19.15,23.22,0.0,68.56,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1701,31079,13.25,9.13,0.0,21.28,0.0,1.67,0.13,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1702,31081,20.34,30.44,0.0,8.859999999999998,0.0,2.56,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1703,31083,14.55,17.34,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1704,31085,20.33,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1705,31087,22.06,16.02,5.73,8.79,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,EP-Less,Pluralistic,EP-Least
1706,31089,26.41,14.29,0.0,39.72,0.0,2.77,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1707,31091,24.19,41.63,0.0,19.97,0.0,30.8,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1708,31093,11.58,11.74,0.0,37.58,0.0,0.02,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1709,31095,32.89,26.46,0.0,4.32,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1710,31097,16.47,10.93,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.47,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1711,31099,12.49,28.54,0.0,9.24,0.0,0.03,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1712,31101,12.54,17.67,0.0,21.9,0.0,1.8,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
1713,31103,50.98,16.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-High,EP-High,EP-High,EP-Less
1714,31105,10.83,15.99,0.0,13.63,0.0,3.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1715,31107,15.12,27.64,0.0,35.14,0.0,0.05,0.0,0.0,0.0,0.0,Catholic,Catholic,"MP,Cath","MP, Cath","MP, Cath"
1716,31109,15.52,12.96,0.19,13.24,0.08,1.77,0.15,0.14,0.05,0.05,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1717,31111,12.32,9.48,0.0,0.82,0.0,3.22,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1718,31113,0.0,0.0,0.0,81.42,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1719,31115,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1720,31117,11.53,22.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1721,31119,35.85,7.43,0.0,22.83,0.0,2.07,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1722,31121,13.34,25.25,0.0,9.48,0.0,0.04,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1723,31123,22.96,11.31,0.0,15.57,1.21,0.04,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1724,31125,6.07,15.68,0.0,37.63,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1725,31127,14.62,24.78,0.0,6.76,0.0,0.1,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1726,31129,21.81,20.63,0.0,16.78,0.0,0.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1727,31131,2.76,29.57,0.0,13.99,0.0,3.21,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1728,31133,18.4,17.49,0.0,6.49,0.0,0.08,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1729,31135,22.18,17.53,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1730,31137,15.57,12.46,0.0,6.6,0.0,3.47,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1731,31139,39.51,17.89,0.0,17.74,0.0,0.01,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Less
1732,31141,19.23,8.68,0.0,41.83,0.0,2.38,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1733,31143,9.19,25.89,0.0,16.38,0.0,0.02,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1734,31145,16.24,15.24,0.0,17.39,0.0,3.58,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1735,31147,14.2,22.89,0.0,12.84,0.0,1.31,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1736,31149,5.39,32.96,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1737,31151,14.33,17.09,0.0,15.69,0.0,0.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
1738,31153,10.51,3.82,0.27,13.55,0.1,3.2,0.0,0.0,0.06,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1739,31155,5.09,16.06,0.0,22.66,0.0,0.84,0.0,0.0,0.0,0.0,Catholic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1740,31157,20.08,8.02,0.28,15.29,0.0,3.56,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1741,31159,37.28,12.28,1.99,11.61,0.0,3.43,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1742,31161,24.38,16.62,0.0,14.65,0.0,6.26,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,EP-Least
1743,31163,13.59,6.89,0.0,55.39,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1744,31165,15.86,11.81,0.0,11.54,0.0,0.09,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1745,31167,12.26,8.75,0.0,8.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1746,31169,38.32,38.99,0.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,EP,EP-Less,"MP,Cath","MP, Cath","MP, Cath"
1747,31171,14.8,16.74,0.0,18.24,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Cath-Less,Cath-Less
1748,31173,13.07,20.08,0.0,6.69,0.0,0.37,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1749,31175,12.96,17.27,0.0,29.59,0.0,0.0,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1750,31177,15.35,18.45,0.0,10.3,0.0,2.55,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath",Pluralistic,Pluralistic
1751,31179,19.85,32.87,0.0,11.63,0.0,0.07,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,"MP,Cath","MP, Cath","MP, Cath"
1752,31181,22.33,17.64,0.0,1.71,0.0,1.83,0.0,0.0,0.0,0.0,Pluralistic,EP-Less,EP-Less,EP-Less,EP-Least
1753,31183,6.72,15.12,0.0,8.91,0.0,0.0,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1754,31185,35.02,17.9,0.0,9.46,0.0,0.57,0.0,0.0,0.0,0.0,EP,EP-Less,EP-Less,EP-Less,EP-Least
1755,32001,11.51,1.17,0.0,13.06,0.0,11.54,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1756,32003,6.63,0.97,0.54,26.16,0.58,6.91,0.25,0.27,0.23,0.74,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1757,32005,15.68,2.11,0.0,18.53,0.0,4.48,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1758,32007,4.7,0.98,0.0,25.07,0.0,15.91,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath-Less,Cath-Less
1759,32009,3.16,0.0,0.0,10.29,0.0,0.14,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1760,32011,13.37,0.0,0.0,10.24,0.0,25.55,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
1761,32013,7.44,0.8,0.0,20.12,0.0,11.32,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Cath-Less,Cath-Less
1762,32015,8.53,1.27,0.0,42.95,0.0,18.07,0.0,0.0,0.0,0.0,Catholic,Catholic,Catholic,Cath,Cath-High
1763,32017,4.8,1.36,0.0,6.25,0.0,60.24,0.0,0.0,0.0,0.0,Other-LDS,Other-LDS,Other-LDS,Other-LDS,Other-LDS
1764,32019,7.08,0.25,0.0,6.06,0.02,7.25,0.0,0.0,0.0,0.0,Pluralistic,Pluralistic,Pluralistic,Pluralistic,Pluralistic
